Entity,SiteX,SiteY,Age,GridX,GridY,Veg_dissim,Distance_to_pollen_match,Distance_to_climate_grid,GridID,Tdjf_clim,Tmam_clim,Tjja_clim,Tson_clim,Pdjf_clim,Pmam_clim,Pjja_clim,Pson_clim,Tdjf_disp,Tmam_disp,Tjja_disp,Tson_disp,Pdjf_disp,Pmam_disp,Pjja_disp,Pson_disp,Disp_mean,Disp_variance,Divergence,Clim_dissim,Distance_to_climate_match
504,-214171.162,-1129008.928,1,-192565.261287124,-1106008.82284301,0.055,0,31556.6123474503,1233,1.01903388739481,9.1851508300984,18.7092362400213,11.1345511201902,62.6476162447206,73.318788597063,57.0694720121554,99.3271360661643,0.950177333911416,0.0656310941134417,0.277191383247646,0.0610548958327908,0.563321548133226,0.221402147930854,0.165580117035258,0.57745473465695,0.360226656857698,0.09668886265617,61.1321285337659,0.768,0
504,-214171.162,-1129008.928,1.5,-192565.261287124,-1106008.82284301,0.054,0,31556.6123474503,1233,1.0710514765014,9.16880022832054,18.5838332874297,11.152758232909,68.6740893045632,74.2615376770931,59.5437376484214,94.1601299053544,1.03544751861904,0.655767568193252,0.0576754254831261,1.04313783596982,0.0755275104184241,0.656488215906332,0.285305032264615,0.298082248022131,0.513428919359593,0.155957827920304,60.779740218681,0.664,0
504,-214171.162,-1129008.928,2,-192565.261287124,-1106008.82284301,0.039,0,31556.6123474503,1233,0.737921261049192,8.7444868044567,18.5914508859186,11.1014296576955,65.0087863345847,71.3185580164795,56.0387192245872,95.8222221076436,0.454591450568868,0.00201774304463237,0.224485264504962,0.467704817945187,0.160370511010484,0.947163938334939,0.98273393172072,0.208624280288098,0.430961492177236,0.13172924639631,61.8497174913273,0.83,0
504,-214171.162,-1129008.928,2.5,-192565.261287124,-1106008.82284301,0.062,0,31556.6123474503,1233,0.808278939814255,8.61106402363789,18.765464908417,11.084395179756,66.054142762342,75.6944521762967,56.7413667057737,96.4338982982367,0.810101866944204,0.787702055499149,0.166071996105484,1.43451132247581,0.28483665748923,0.14212327662184,0.564842298916848,0.249382809472319,0.55494653544061,0.197283786171268,61.5934533527855,0.493,0
504,-214171.162,-1129008.928,3,-192565.261287124,-1106008.82284301,0.092,0,31556.6123474503,1233,1.23669991767648,9.26950162839456,18.9638891425516,11.4557962107144,68.3732979721856,76.9302416888548,60.5596633603149,94.295887177911,0.444088310551599,0.486494246709853,0.165249120091634,0.333148347721827,0.97858968004064,0.177036943384649,0.21773747199935,0.047538029884306,0.356235268797982,0.0850867073213726,60.3468884924274,0.361,0
504,-214171.162,-1129008.928,3.5,-192565.261287124,-1106008.82284301,0.04,0,31556.6123474503,1233,0.976967379416545,8.90857479573513,18.8849607819469,11.3511830460662,66.3639589012823,76.5001222476514,58.5312651647742,95.7491692239838,0.184982573629834,0.0752104689435279,0.21064565495599,0.219013187039051,0.0280804689221903,0.164918646544524,0.1700952636592,0.133828390283825,0.148346831747268,0.00442691211383794,60.8167302891229,0.7,0
504,-214171.162,-1129008.928,4,-192565.261287124,-1106008.82284301,0.025,0,31556.6123474503,1233,0.963638145850362,8.69908890731454,18.8876126725249,11.2062933882353,64.0813832485504,78.4645004591002,56.4107139343093,93.8365812709422,0.104921115097399,0.166072531146122,0.460656003155796,0.176341722085326,0.130350138061873,0.506966659641444,0.332685238535403,0.0902341102014469,0.246028439740601,0.0272109931372076,60.9613770414857,0.35,0
504,-214171.162,-1129008.928,4.5,-192565.261287124,-1106008.82284301,0.041,0,31556.6123474503,1233,1.0335917879745,8.72219388352146,19.0299762192645,11.2484189500541,64.7089617012696,75.7299383462407,57.5889041078613,93.8092692252193,0.722503827176137,0.565719908201589,0.0468411388114954,0.41412834134728,0.0979247652869325,0.330157589992761,0.250974537948866,0.591116054351735,0.377420770389599,0.0581679098767851,60.3870382381838,0.564,0
504,-214171.162,-1129008.928,5,-192565.261287124,-1106008.82284301,0.053,0,31556.6123474503,1233,0.842778604823964,8.46325799871363,18.9889822680107,11.3198500872998,64.6815818947995,77.667687201546,57.9412419295877,91.8648954586768,0.560528742641632,0.163998074551888,0.384466099707063,0.505154811496531,0.247964785225844,0.520000925519753,0.594055785261108,0.0970918258495679,0.384157631281673,0.036811902244731,60.5083529730298,0.664,0
504,-214171.162,-1129008.928,5.5,-192565.261287124,-1106008.82284301,0.059,0,31556.6123474503,1233,0.55383424106539,8.33719080976053,19.2837070092358,11.1729493969941,64.2652503719447,79.8011907848461,55.4289657649781,92.9377549063381,0.333253899582522,0.316574854560362,0.0478950741953839,0.272043853702486,0.126284215859893,0.209983013421415,0.225082461374421,0.0278123035742696,0.194866209533844,0.0136104410572872,61.2119763784279,0.156,0
504,-214171.162,-1129008.928,6,-192565.261287124,-1106008.82284301,0.062,0,31556.6123474503,1233,0.665371783809839,8.44629089906291,19.2983833562382,11.2253021000596,64.3199536436566,78.1348132844931,55.0029142067575,92.4927647992983,0.314213417488095,0.0874139043361358,0.241642626881982,0.344682144184924,0.108888251649684,0.418510012451995,0.0608713498529259,0.193924778159614,0.221268310625669,0.017172900348163,60.4820636401683,0.385,0
504,-214171.162,-1129008.928,6.5,-192565.261287124,-1106008.82284301,0.07,0,31556.6123474503,1233,0.386338193629291,8.32679995476856,19.4942215864559,11.0930930619094,64.7809763144345,78.7619364448204,53.888348079876,91.5683576700979,0.320148177803028,0.782555540315624,0.108194205753513,0.989321680569954,0.259739273215978,0.696579061858239,0.561271048760842,0.566774207599778,0.53557289948462,0.0856556899974701,60.7636568069851,0.455,0
504,-214171.162,-1129008.928,7,-192565.261287124,-1106008.82284301,0.021,0,31556.6123474503,1233,0.135138024661486,7.86037634444461,19.451044483607,10.8674998531663,61.1519419373884,73.7785531419751,50.5823955598546,89.2837568249304,0.079514221344514,0.273718712379437,0.106849506368007,0.0951451026625984,0.301083175834771,0.568102349847856,0.0148270850197403,0.109549792012526,0.193598743183681,0.0324974890899449,61.7890033621119,0.517,0
504,-214171.162,-1129008.928,7.5,-192565.261287124,-1106008.82284301,0.039,0,31556.6123474503,1233,0.107029595556136,7.81336958017375,19.5196232028124,10.7422629649939,63.7111785562164,76.3726335710251,50.5058061875858,92.6640397384368,0.903279379766042,0.669299461098565,0.209534002559607,1.38085485583303,0.273142615094298,0.729080173181687,0.16582012843937,0.299728184877732,0.578842350106291,0.179652913477715,60.8565137164434,0.671,0
504,-214171.162,-1129008.928,8,-192565.261287124,-1106008.82284301,0.036,0,31556.6123474503,1233,-0.694772910000339,6.98752113356143,19.211750337929,10.1003755293551,59.3137465024155,70.9235905071241,48.8906237538443,83.6273250342911,0.249477994924309,0.0627810964788861,0.363776468545083,0.509851819732467,0.172897676903832,0.352457038083874,0.206714011172749,0.0296990421462896,0.243456893498436,0.0260035924480067,62.6462345072896,0.716,0
504,-214171.162,-1129008.928,8.5,-192565.261287124,-1106008.82284301,0.056,0,31556.6123474503,1233,-0.969233850275057,6.69543700559473,19.0118744761123,10.0650204403962,60.0181913370474,71.1229703470045,46.8400866875129,81.3105794996049,0.282518125832217,0.409032796454714,0.229596933945606,0.0131124027616472,0.341053847944583,0.161752298234047,0.077598313371257,0.589630725121199,0.263036930458159,0.0346672880472477,62.3301678595403,0.777,0
504,-214171.162,-1129008.928,9,-192565.261287124,-1106008.82284301,0.018,0,31556.6123474503,1233,-0.82016663240728,7.05409861811926,19.5138184236746,10.1420472539351,62.4167547967435,70.8342959931404,46.4653696778281,85.8678961689851,0.468910095808544,0.146389294856899,0.569736328221434,1.1103948687321,0.138970751889895,0.127656244872105,0.331432788596211,0.348882732171226,0.405296638143552,0.107419381939655,62.353719272092,0.334,0
504,-214171.162,-1129008.928,9.5,-192565.261287124,-1106008.82284301,0.015,0,31556.6123474503,1233,-1.01473048677193,6.94483823335467,19.3434068096379,9.96254732824752,63.1705717285937,71.7500352231614,44.4993710805549,86.7323387989286,0.302104546497723,0.0228261852500529,0.249934579550005,0.563534120499195,0.238387260983974,0.166084038538451,0.0115072459210206,0.189601196346758,0.217997396698397,0.0303052422075097,61.5505322527824,0.561,0
