(Intercept),clim_dissim,disp_mean,disp_variance,divergence,clim_dissim:disp_mean,clim_dissim:disp_variance,clim_dissim:divergence,disp_mean:disp_variance,disp_mean:divergence,disp_variance:divergence,df,logLik,AICc,delta,weight
0.0514151205057177,0.0318279002419557,-0.000205041456416475,6.68878898530165e-06,7.06276333880834e-05,0.000843991527668803,-7.15832733824499e-06,NA,NA,NA,NA,11,3778.80302829552,-7535.52861452591,7.10291701165625,0.00345108264337173
0.0532996022957292,0.0318336320220519,-0.00206715609304745,7.19278510784945e-05,7.15398087910305e-05,0.00122823026730131,NA,NA,-1.16218489867285e-06,NA,-1.61511018228299e-07,12,3779.80909072899,-7535.5266321622,7.10489937536749,0.00344766368755675
0.0547731755560783,0.0277997758422889,-0.000819607472385237,6.49649481181348e-05,2.6871783669764e-05,NA,NA,9.08382308708682e-05,-1.05247542510004e-06,NA,-1.57653555807024e-07,12,3779.80631964683,-7535.52108999789,7.11044153967941,0.00343812315313982
0.0546592963073611,0.022329793924962,0.00171217257563298,5.56730836091622e-05,3.9429323008691e-05,NA,2.70312582409632e-05,0.000158757720010383,-1.39868321346924e-06,-4.15779759963592e-05,NA,13,3780.6998214471,-7535.29280403302,7.33872750454339,0.00306725414188086
0.0560831543368734,0.0193103092632079,0.000852074810375454,6.42053705588654e-05,4.26221395012424e-05,0.00156390456735035,NA,0.000157329403923398,-1.24797087907512e-06,-4.37207262789834e-05,NA,13,3780.6664535322,-7535.22606820324,7.40546333432667,0.00296659499904548
0.0483514073163471,0.0310430493323122,0.00288155707543331,-6.85770728013644e-05,0.00011703467410776,0.00112067334227341,NA,NA,NA,-4.5142570819333e-05,9.00362570774463e-07,12,3779.54818030476,-7535.00481131374,7.62672022382776,0.00265590745007433
0.0469735209933068,0.0332597919051956,0.00381461629505352,-8.82200889521349e-05,0.000117211737820018,NA,1.73081011059685e-05,NA,NA,-4.58743654732954e-05,1.01765330463577e-06,12,3779.53419511393,-7534.97684093209,7.65469060547639,0.00261902259958634
0.0535661017822895,0.0209585808746523,0.00341017194054753,2.6173537895079e-07,3.89217057201403e-05,NA,NA,0.000179677347316602,-8.64413445621326e-07,-5.25476337663637e-05,5.43516974296025e-07,13,3780.5308753874,-7534.95491191363,7.67661962394141,0.00259046315836006
0.0487128183960378,0.0339400969130663,0.00190787353850849,-2.46344548351308e-06,0.000114160240796644,NA,3.21677486802897e-05,NA,-1.17390500251069e-06,-4.10865383398124e-05,5.5279155519016e-07,13,3780.38331824763,-7534.6597976341,7.97173390346779,0.0022350856412912
0.0538547080330233,0.021332632102492,0.00236813439340549,3.49138745285907e-06,3.75194923021129e-05,0.000698615911474378,NA,0.000141966896291799,NA,-3.26313746974417e-05,NA,12,3779.37053878425,-7534.64952827273,7.9820032648322,0.00222363860381692
0.0531045402162688,0.0226979891551606,0.00284453368644245,1.6203714742346e-06,3.38254647899818e-05,NA,1.84340972929888e-06,0.000144618786265831,NA,-3.04895601807487e-05,NA,12,3779.30966669376,-7534.52778409174,8.10374744582714,0.00209231848563535
0.0508410992777051,0.032178595710699,0.000113375622597598,5.81446185223242e-05,0.000103550216286053,0.000933724516404056,1.78042682981511e-05,NA,-1.33687856325873e-06,-2.91815853165498e-05,NA,13,3780.27860739196,-7534.45037592275,8.18115561481591,0.00201288434288652
0.0506174633625256,0.0306813629063147,0.000624845268309995,2.46726225060635e-05,0.000112297462399171,0.00166487395039416,NA,NA,-1.05125573558249e-06,-3.85286038402571e-05,3.7161108832187e-07,13,3780.27354254599,-7534.44024623082,8.1912853067488,0.00200271516813226
0.0567354117342975,0.034209549796838,-0.00152341312394088,5.07966728359249e-05,NA,0.000457129688344822,1.84870116958221e-05,NA,-1.21284258155539e-06,NA,NA,11,3778.18992352941,-7534.30240499371,8.32912654386018,0.0018693358837079
0.0522189589698845,0.0193283244109833,0.00546009621639032,-0.000104778334839597,4.9869756979711e-05,NA,1.82956566207311e-05,0.000187121303114968,NA,-6.87187499849647e-05,1.22494108975522e-06,13,3780.18005834921,-7534.25327783726,8.37825370030896,0.00182397766618657
0.0534138441697521,0.0175911110830586,0.00449437067523076,-8.31699978280739e-05,5.07132513348385e-05,0.00107215693787729,NA,0.000182457174347654,NA,-6.67701039889895e-05,1.08829227072101e-06,13,3780.16274064837,-7534.21864243558,8.41288910198728,0.00179266250256534
0.055541584077144,0.0327337387446311,-0.000119468585753321,6.29036883952472e-06,NA,0.000834075049658303,-6.76200072405849e-06,NA,NA,NA,NA,10,3777.11945403238,-7534.17439193572,8.45713960184548,0.00175343495651889
0.0538771206235138,0.0272792019866283,4.24065112085442e-05,-2.1166993084633e-05,3.2558048084936e-05,0.00039654765021094,NA,7.43518980861131e-05,NA,NA,2.96093159679737e-07,12,3779.02869980321,-7533.96585031064,8.66568122692388,0.00157981204934845
0.0534390773375507,0.0279516220626751,0.000374133538820197,-2.57342283885797e-05,3.14281619655651e-05,NA,4.09744801848449e-06,7.63834716902007e-05,NA,NA,3.20695574364104e-07,12,3779.0176292086,-7533.94370912142,8.68782241614372,0.00156241904368502
0.05008211156091,0.0309519203783061,0.00110736740858632,8.37176672115078e-06,9.37351244935118e-05,0.00120063269093597,-9.18908608587746e-06,NA,NA,-2.04918514184509e-05,NA,12,3779.00909795834,-7533.9266466209,8.70488491666856,0.00154914635263431
0.0551409994755903,0.0282851129900778,-0.00130840698330788,6.06237454303032e-05,3.13951130750637e-05,NA,2.13028168475498e-05,8.10076627891519e-05,-1.26669630495821e-06,NA,-1.10409905605198e-07,13,3780.01185955085,-7533.91688024053,8.71465129703847,0.00154160001646297
0.0553809646999983,0.0279445396131283,-0.0015271994096161,5.08960870827628e-05,3.31370990897325e-05,0.000320403958080596,1.82047141527097e-05,7.63499678386719e-05,-1.20745369810467e-06,NA,NA,13,3780.00839256979,-7533.9099462784,8.72158525916439,0.00153626457268482
